SchoolID,SchoolName,LowestGrade,HighestGrade,Address,City,State,Zip5,County,Phone,SchoolDays,HoursInSchoolDay,HasLibrary,PreSchoolEnrollment,KindergartenEnrollment,Grade1Enrollment,Grade2Enrollment,Grade3Enrollment,Grade4Enrollment,Grade5Enrollment,Grade6Enrollment,Grade7Enrollment,Grade8Enrollment,Grade9Enrollment,Grade10Enrollment,Grade11Enrollment,Grade12Enrollment,TotalEnrollment,FullTimeTeacherCount,StudentTeacherRatio
00342044,ST THOMAS OF VILLANOVA SCHOOL,2,13,1141 E ANDERSON DR,PALATINE,IL,60074,COOK,8473582110,180,6.83,Yes,49,24,12,12,16,13,20,9,25,15,,,,,195,13,11.23
00339982,ST THOMAS THE APOSTLE,2,13,5467 S WOODLAWN AVE,CHICAGO,IL,60615,COOK,7736671142,180,8,Yes,55,40,36,21,28,25,25,25,18,29,,,,,302,14.8,16.68
00348421,ST THOMAS THE APOSTLE ELEMENTARY SCHOOL,3,13,306 W JOURDAN ST # 26,NEWTON,IL,62448,JASPER,6187833517,185,7,Yes,,19,19,21,15,17,18,24,10,9,,,,,152,9,16.88
00348294,ST THOMAS THE APOSTLE SCHOOL,2,13,265 KING ST,CRYSTAL LAKE,IL,60014,MCHENRY,8154590496,176,6.41,Yes,60,32,26,36,31,33,33,32,31,27,,,,,341,23.6,11.9
00347177,ST THOMAS THE APOSTLE SCHOOL,2,13,4229 N MONROE AVE,PEORIA HEIGHTS,IL,61616,PEORIA,3096852533,174,7,Yes,64,37,22,29,39,27,28,32,41,54,,,,,373,20,15.45
00340116,ST VIATOR ELEMENTARY SCHOOL,2,13,4140 W ADDISON ST,CHICAGO,IL,60641,COOK,7735452173,180,7,Yes,69,34,23,31,29,25,27,19,20,15,,,,,292,12.6,17.69
00344799,ST VIATOR HIGH SCHOOL,14,17,1213 E OAKTON ST,ARLINGTON HEIGHTS,IL,60004,COOK,8473924050,190,6.91,Yes,,,,,,,,,,,232,218,230,248,928,77.5,11.97
00347392,ST VINCENT DE PAUL,2,13,6001 N UNIVERSITY ST,PEORIA,IL,61614,PEORIA,3096915012,174,6,Yes,65,30,28,27,26,32,32,30,35,36,,,,,341,35.4,7.79
00342135,ST VINCENT FERRER ELEMENTARY SCHOOL,2,13,1515 LATHROP AVE,RIVER FOREST,IL,60305,COOK,7087715905,180,7,Yes,59,23,27,22,24,23,19,17,22,22,,,,,258,16.6,11.98
00340171,ST WALTER SCHOOL,2,13,11741 S WESTERN AVE,CHICAGO,IL,60643,COOK,7734458850,181,7,Yes,13,7,9,8,10,11,16,19,18,14,,,,,125,10.6,10.56
01605424,ST WALTER SCHOOL,2,13,201 W MAPLE AVE,ROSELLE,IL,60172,DUPAGE,6305291721,176,6,Yes,55,27,38,36,59,50,59,58,61,66,,,,,509,28.5,15.92
00340193,ST WILLIAM SCHOOL,2,13,2559 N SAYRE AVE,CHICAGO,IL,60707,COOK,7736375130,181,7.16,Yes,14,15,16,13,20,27,21,20,13,15,,,,,174,11,14.54
00340477,ST ZACHARY ELEMENTARY SCHOOL,2,13,567 W ALGONQUIN RD,DES PLAINES,IL,60016,COOK,8474374022,179,7,Yes,31,27,15,16,19,11,20,10,12,9,,,,,170,9.6,14.47
00354978,ST. LUKE LUTHERAN SCHOOL,2,13,410 S RUSH ST,ITASCA,IL,60143,DUPAGE,6307730509,175,6.75,Yes,63,8,8,6,2,5,3,1,6,4,,,,,106,5.3,8.11
A0700877,STEPPINGSTONE MONTESSORI SCHOOL,2,3,101 S BECK RD,LINDENHURST,IL,60046,LAKE,8473564282,186,8,No,17,1,,,,,,,,,,,,,18,1,1
A0901472,STERLING WEST CHICAGO CAMPUS,8,17,404 E DEVON AVE,ELK GROVE VILLAGE,IL,60007,COOK,8475934120,190,6.5,No,,,,,1,1,3,6,4,2,4,2,5,4,32,4,8
A0901481,STREAMWOOD MONTESSORI,2,8,PO BOX 388,STREAMWOOD,IL,60107,COOK,6302338567,176,6,No,21,5,1,2,1,,,,,,,,,,30,2,4.5
00347246,STS PETER & PAUL,2,11,PO BOX 160,NAUVOO,IL,62354,HANCOCK,2174532511,176,6,Yes,11,13,12,11,9,9,11,9,,,,,,,85,6.6,11.21
01601929,STS PETER & PAUL SCHOOL,2,13,217 W 3RD ST,WATERLOO,IL,62298,MONROE,6189397217,176,7.08,Yes,47,21,20,26,27,26,25,29,24,22,,,,,267,22.1,9.95
A9102315,STUART G FERST SCHOOL,10,17,6050 N CALIFORNIA AVE,CHICAGO,IL,60659,COOK,7737614651,176,6,No,,,,,,,2,1,1,3,2,2,3,2,16,3,5.33
A1370776,SUCCESSFUL BEGINNINGS LEARNING CENTER INC,2,3,105 E 142ND ST,RIVERDALE,IL,60827,COOK,7088493489,180,6.5,Yes,17,5,,,,,,,,,,,,,22,1,5
00351558,SUMMIT SCHOOL,2,17,333 W RIVER RD,ELGIN,IL,60123,KANE,8474680490,202,5.66,Yes,88,,,1,,3,5,3,7,9,5,8,10,11,150,11.9,5.21
A0901483,SUNRISE MONTESSORI ACADEMY,2,3,960 W ARMY TRL BLVD,ADDISON,IL,60101,DUPAGE,6306289000,225,5.5,No,18,2,,,,,,,,,,,,,20,2.9,0.68
BB120751,SW CHICAGO CHRISTIAN SCHOOL,2,13,17171 84TH AVE,TINLEY PARK,IL,60477,COOK,7084297171,173,6.66,Yes,29,28,33,24,36,29,28,24,29,44,,,,,304,16.5,16.66
A9303031,SWANN SPECIAL CARE CTR-ELEM/SECONDARY SCHOOL,1,1,2418 W SPRINGFIELD AVE,CHAMPAIGN,IL,61821,CHAMPAIGN,2173989270,248,5,Yes,,,,,,,,,,,,,,,16,4,4
BB140427,TAILGRASS SUDBURY SCHOOL,1,1,82 WOODSIDE RD,RIVERSIDE,IL,60546,COOK,7087771037,,6.5,Yes,,,,,,,,,,,,,,,19,3.3,5.75
A0507682,TEDDY BEAR NURSERY SCHOOL #3,2,4,6401 S PULASKI RD,CHICAGO,IL,60629,COOK,7732842292,,,,30,17,,,,,,,,,,,,,47,6,2.83
00351795,TELSHE HIGH SCHOOL,14,17,3535 W FOSTER AVE,CHICAGO,IL,60625,COOK,7734637738,250,6,Yes,,,,,,,,,,,25,25,25,25,100,16.4,6.09
01640243,TEMPLE CHRISTIAN ACADEMY,2,11,2305 7TH AVE,MOLINE,IL,61265,ROCK ISLAND,3097641302,173,7,Yes,48,17,15,11,11,15,12,6,,,,,,,135,7.6,11.44
A0501609,TENDER LOVING CARE MONTESSORI,2,3,30 N PARK AVE,LOMBARD,IL,60148,DUPAGE,6309327777,176,5,Yes,16,2,,,,,,,,,,,,,18,1,2
K9302096,THE BARBEREUX SCHOOL,2,4,3333 CULVER ST,EVANSTON,IL,60201,COOK,8478643215,176,6.5,No,44,12,,,,,,,,,,,,,56,2,6
A9102571,THE BRIDGE HIGH SCHOOL,15,17,2318 WISCONSIN AVE,DOWNERS GROVE,IL,60515,DUPAGE,6309641722,195,6.5,No,,,,,,,,,,,,1,3,12,16,3,5.33
A9303202,THE CHICAGO ACADEMY FOR THE ARTS,14,17,1010 W CHICAGO AVE,CHICAGO,IL,60642,COOK,3124210202,176,8,No,,,,,,,,,,,22,29,31,41,123,32,3.84
A0507685,THE EARLY CHILD DEVELOPMENT EDUCATIONAL CENTER,2,3,1410 N ROOSEVELT BLVD,SCHAUMBURG,IL,60173,COOK,8476058680,180,7,Yes,40,13,,,,,,,,,,,,,53,1,13
A0501539,THE EINSTEIN ACADEMY,2,17,747 DAVIS RD,ELGIN,IL,60123,KANE,8476973836,178,6.16,Yes,5,7,6,6,6,6,7,5,10,10,11,4,6,1,90,10.6,8.01
A1370786,THE GODDARD SCHOOL,2,4,24829 W 135TH ST,PLAINFIELD,IL,60544,WILL,8156095970,190,7,No,30,30,,,,,,,,,,,,,60,1,30
A1370787,THE GODDARD SCHOOL,2,3,1928 SPRINGBROOK SQ DR,NAPERVILLE,IL,60564,DUPAGE,6303557199,180,6,No,105,14,,,,,,,,,,,,,119,1.6,8.75
A1370789,THE GODDARD SCHOOL IN ROUND LAKE,2,3,1155 S AMARIAS DR,ROUND LAKE,IL,60073,LAKE,8472011880,196,8,No,40,15,,,,,,,,,,,,,55,2,7.5
A1101045,THE GODDARD SCHOOL THIRD LAKE,2,3,34638 N US HIGHWAY 45,THIRD LAKE,IL,60030,LAKE,8475439075,200,,Yes,40,15,,,,,,,,,,,,,55,1,15
A0103176,THE HIGH SCHOOL OF SAINT THOMAS MORE,14,17,3901 N MATTIS AVE,CHAMPAIGN,IL,61822,CHAMPAIGN,2173527201,183,7,Yes,,,,,,,,,,,51,66,77,75,269,23.9,11.25
A0301406,THE HOPE SCHOOL LEARNING CENTER,8,17,15 E HAZEL DELL LN,SPRINGFIELD,IL,62712,SANGAMON,2175855123,220,6.5,No,,,,,1,3,6,7,5,3,7,13,10,65,120,16,7.5
00352198,THE LATIN SCHOOL OF CHICAGO,2,17,59 W N BLVD,CHICAGO,IL,60610,COOK,3125826000,160,7.33,Yes,67,63,64,63,64,63,77,73,78,80,119,119,112,113,1155,139.8,7.78
00341255,"THE SCHOOL OF SAINTS FAITH, HOPE & CHARITY",2,13,180 RIDGE AVE,WINNETKA,IL,60093,COOK,8474460031,180,7,Yes,75,44,32,38,33,12,31,24,23,22,,,,,334,24.8,10.44
K9302156,THE VILLAGE CHILDREN'S ACADEMY,2,10,11 E OGDEN AVE,WESTMONT,IL,60559,DUPAGE,6309649811,240,,No,65,4,6,4,4,4,1,,,,,,,,88,2,11.5
02023649,THE WILLOWS ACADEMY,11,17,1015 ROSE AVE,DES PLAINES,IL,60016,COOK,8478246900,176,7.16,Yes,,,,,,,,21,23,31,45,40,32,30,222,22.4,9.91
BB120685,THE WINSTON KNOLLS SCHOOL,2,16,"2353 HASSELL RD, STE 110",HOFFMAN ESTATES,IL,60016,COOK,6302833221,176,6,No,1,1,2,1,2,3,2,9,1,5,6,6,1,,40,9,4.33
A0501614,THOMPSONVILLE CHRISTIAN JUNIOR ACADEMY,6,15,PO BOX 53,THOMPSONVILLE,IL,62890,FRANKLIN,6186272065,155,8.5,No,,,2,,1,2,3,4,3,,1,1,,,17,2.4,7.08
00354989,TIMOTHY CHRISTIAN P-8,2,13,188 W BUTTERFIELD RD,ELMHURST,IL,60126,DUPAGE,6308334717,176,6.5,Yes,61,66,64,64,76,79,68,81,72,84,,,,,715,32.5,20.12
00355009,TIMOTHY CHRISTIAN SCHOOLS,2,17,188 W BUTTERFIELD RD,ELMHURST,IL,60126,DUPAGE,6307824221,176,6.75,Yes,61,64,64,64,78,79,66,80,72,83,96,92,100,77,1076,66.1,15.35
BB080640,TLC LEARNING CENTER,2,3,2844 BURR OAK AVE,BLUE ISLAND,IL,60406,COOK,7083884220,,10,No,55,8,,,,,,,,,,,,,63,21.3,0.37
A1370797,TLC LEARNING CENTER,2,3,1206 CEDARWOOD DR,CREST HILL,IL,60403,WILL,8157253404,200,6.5,No,38,11,,,,,,,,,,,,,49,1,11
A1101048,TORAH ACADEMY,2,13,720 ARMSTRONG DR,BUFFALO GROVE,IL,60089,LAKE,8472438567,178,8.25,Yes,7,2,,1,3,1,2,,2,1,,,,,19,5.4,2.22
00353566,TRANSITIONS SCHOOL,2,17,PO BOX 3646,QUINCY,IL,62305,ADAMS,2172239694,176,5.5,No,2,1,1,1,,3,1,1,4,,,1,,2,17,5,3
A1501647,TRELAND ACADEMY,4,17,1776B S NAPERVILLE RD,WHEATON,IL,60189,DUPAGE,6306539222,208,6,Yes,,1,,,,,,,,1,,,1,4,7,3.5,2
02025078,TRI-COUNTY CHRISTIAN SCHOOL,2,13,2900 LORAS DR,FREEPORT,IL,61032,STEPHENSON,8152331876,180,6.5,Yes,13,13,13,8,16,12,16,17,17,9,,,,,134,8.6,14.06
A9302897,TRI-STATE CHRISTIAN SCHOOL,2,17,11084 W US HIGHWAY 20,GALENA,IL,61036,JO DAVIESS,8157773800,169,7,No,4,6,3,4,8,12,6,7,8,9,8,7,4,15,101,13.6,7.13
00347009,TRINITY CATHOLIC ACADEMY,2,13,650 4TH ST,LA SALLE,IL,61301,LASALLE,8152238523,176,7,Yes,41,12,23,20,18,23,17,19,20,27,,,,,220,10.9,16.42
02024562,TRINITY CHRISTIAN SCHOOL,2,17,1218 W FREEMAN ST,CARBONDALE,IL,62901,JACKSON,6618529373,170,7.33,Yes,17,10,10,10,11,12,9,10,14,14,8,7,4,4,140,15.1,8.14
A9501653,TRINITY CHRISTIAN SCHOOL,2,13,901 SHOREWOOD DR,SHOREWOOD,IL,60404,WILL,8155779310,175,6.66,Yes,216,31,16,26,29,19,29,29,36,24,,,,,455,17.4,13.73
00342146,TRINITY HIGH SCHOOL,14,17,7574 W DIVISION ST,CHICAGO,IL,60305,COOK,7087718383,176,7.11,Yes,,,,,,,,,,,126,119,104,105,454,39.9,11.37
00352008,TRINITY LUTHERAN SCHOOL,2,11,PO BOX 118,ARENZVILLE,IL,62611,CASS,2179975535,161,7.25,Yes,17,6,6,4,1,1,1,5,,,,,,,41,4,6
00351605,TRINITY LUTHERAN SCHOOL,2,13,11503 GERMAN CHURCH RD,BURR RIDGE,IL,60527,COOK,7088391444,176,6.75,Yes,25,8,7,2,11,6,7,,9,4,,,,,79,9.4,5.74
00351412,TRINITY LUTHERAN SCHOOL,2,13,10247 S PRAIRIE RD,RED BUD,IL,62278,RANDOLPH,6182822881,174,7.16,Yes,21,5,8,5,1,3,5,7,3,4,,,,,62,5,8.2
00351208,TRINITY LUTHERAN SCHOOL,2,13,600 WATER ST,EDWARDSVILLE,IL,62025,MADISON,6186567002,176,6.91,Yes,108,16,11,14,7,18,19,10,13,18,,,,,234,9,14
00350703,TRINITY LUTHERAN SCHOOL,2,13,1102 W HAMILTON RD,BLOOMINGTON,IL,61704,MCLEAN,3098297513,176,7,Yes,74,41,44,32,35,26,25,20,31,24,,,,,352,19.4,14.32
00350361,TRINITY LUTHERAN SCHOOL,2,13,6850 159TH ST STE 1,TINLEY PARK,IL,60477,COOK,7085323529,182,6.66,Yes,27,23,25,22,24,20,30,26,26,29,,,,,252,15.3,14.7
00350612,TRINITY LUTHERAN SCHOOL,2,13,PO BOX 307,STEWARDSON,IL,62463,SHELBY,2176823881,176,6,No,38,18,9,13,11,9,8,10,2,6,,,,,124,6.1,14.09
00350292,TRINITY LUTHERAN SCHOOL,3,13,203 S PLEASANT AVE,CENTRALIA,IL,62801,MARION,6185325434,176,7,Yes,,8,7,13,10,11,13,12,8,10,,,,,92,9.3,9.89
00350306,TRINITY LUTHERAN SCHOOL,2,13,155 N MAIN ST,HOYLETON,IL,62803,WASHINGTON,6184937754,174,7,Yes,16,11,10,10,6,6,9,6,4,8,,,,,86,8.3,8.43
00350226,TRINITY LUTHERAN SCHOOL,2,13,PO BOX 200,HOFFMAN,IL,62250,CLINTON,6184952246,174,6,Yes,14,10,10,7,7,9,7,9,5,8,,,,,86,6.6,10.9
00349695,TRINITY LUTHERAN SCHOOL,2,13,405 RUSH ST,ROSELLE,IL,60172,DUPAGE,6308943263,178,7.25,Yes,48,13,15,20,14,19,12,21,16,18,,,,,196,12.6,11.74
00349505,TRINITY LUTHERAN SCHOOL,2,13,1165 WESTMORE MEYERS RD,LOMBARD,IL,60148,DUPAGE,6306275601,176,6.5,Yes,27,9,5,3,3,3,5,12,3,1,,,,,71,5,8.8
A0700879,TRINITY OAKS CHRISTIAN ACADEMY,2,17,233 TRINITY OAKS WAY,CARY,IL,60013,MCHENRY,8474625971,178,6.75,Yes,22,15,14,11,18,9,15,16,17,18,9,4,1,2,171,17,8.76
A0301405,TRINITY SERVICES -TRINITY SCHOOL,7,17,1361 E LINCOLN HWY,NEW LENOX,IL,60451,WILL,8154630719,177,5.5,Yes,,,,1,,1,2,,2,2,1,3,1,1,18,4,4.5
00350237,TRINITY-ST JOHN LUTHERAN SCHOOL,2,13,680 W WALNUT ST,NASHVILLE,IL,62263,WASHINGTON,6183278561,177,6.91,Yes,23,5,10,5,15,10,10,10,18,10,,,,,116,8.9,10.44
00350623,TRINTY,2,13,515 S MACARTHUR BLVD,SPRINGFIELD,IL,62704,SANGAMON,2177872323,177,7,Yes,54,20,10,20,14,15,16,13,21,16,,,,,199,9.5,15.26
A0700880,TRUE VINE CHRISTIAN ACADEMY SCHOOL,2,13,5700 OLD COLLINSVILLE RD,FAIRVIEW HEIGHTS,IL,62208,ST. CLAIR,6186288463,178,7,Yes,35,9,6,4,2,3,,2,3,1,,,,,66,3.5,8.85
BB100674,TRUSTING HEARTS PRESCHOOL & KINDERGARTEN,2,3,12424 S 71ST CT,PALOS HEIGHTS,IL,60463,COOK,7084482260,180,7,Yes,31,6,,,,,,,,,,,,,37,3.1,1.93
A1192054,TURNING POINTE CN DAY SCHOOL,12,17,1500 W OGDEN AVE,NAPERVILLE,IL,60540,DUPAGE,6305707948,176,6.41,No,,,,,,,,,3,3,1,4,1,2,21,4,5.25
A0501617,UCAN ACADEMY,6,17,3110 W GRAND AVE,CHICAGO,IL,60622,COOK,7737223097,176,6,No,,,2,4,5,7,3,12,9,9,14,11,8,2,86,12,7.16
A1370803,UNDER CARREY'S CARE CHILDCARE CENTER,2,3,419 W 144TH ST,RIVERDALE,IL,60827,COOK,7088412273,190,7,No,86,20,,,,,,,,,,,,,106,2,10
A0301407,UNITY CHRISTIAN ELEMENTARY SCHOOL,3,17,1000 11TH AVE,FULTON,IL,61252,WHITESIDE,8155894196,179,7,Yes,,12,13,12,11,8,10,9,14,6,5,10,11,8,129,16.3,7.91
A9300370,UNITY CHRISTIAN HIGH SCHOOL,3,17,711 10TH ST,FULTON,IL,61252,WHITESIDE,8155893182,179,7,Yes,,12,13,12,11,8,10,9,14,6,5,10,11,8,129,12.9,10
A1501650,UNITY CHRISTIAN SCHOOL,2,13,PO BOX 310,ENERGY,IL,62933,WILLIAMSON,6189423802,176,7,No,45,19,22,21,18,18,11,15,24,13,,,,,206,13.1,12.29
02024664,UNITY CHRISTIAN SCHOOL,2,13,920 W 2ND ST,MOMENCE,IL,60954,KANKAKEE,8154723230,171,5.5,Yes,3,1,3,2,1,4,,1,3,2,,,,,20,3,5.66
A0501618,UNITY LUTHERAN CHRISTIAN ELEMENTARY SCHOOL,2,13,1600 N 40TH ST,EAST SAINT LOUIS,IL,62204,ST. CLAIR,6188746605,176,7.25,Yes,25,11,18,20,19,18,20,20,17,22,,,,,190,9,18.33
02024201,UNIV OF CHICAGO LAB SCHOOL,2,17,1362 E 59TH ST,CHICAGO,IL,60637,COOK,7738341638,171,7.41,Yes,268,141,142,141,140,140,137,153,152,149,163,154,120,123,2123,228.1,8.13
A9102582,UNIVERSAL SCHOOL,2,17,7350 W 93RD ST,BRIDGEVIEW,IL,60455,COOK,7085994100,181,7.28,Yes,32,41,38,50,35,50,45,55,52,50,59,50,54,44,655,50.3,12.38
A9701429,UNIVERSITY PRIMARY SCHOOL,2,9,51 GERTY DR,CHAMPAIGN,IL,61820,CHAMPAIGN,2173333996,185,6.5,Yes,23,10,15,4,10,16,,,,,,,,,78,6.1,9.01
A1101051,URBAN PRAIRIE,6,13,1220 W LEXINGTON ST,CHICAGO,IL,60607,COOK,3127335337,166,7.25,Yes,,,14,29,27,20,21,18,17,13,,,,,318,18.8,16.91
BB161012,URBAN PRAIRIE WALFORF SCHOOL,6,13,1220 W LEXINGTON ST,CHICAGO,IL,60607,COOK,3127335337,175,7.5,Yes,,,15,28,28,20,19,18,16,13,,,,,157,21.1,7.44
A0301408,VANDALIA CHRISTIAN ACADEMY,2,13,201 S 6TH ST,VANDALIA,IL,62471,FAYETTE,6182839901,160,7,Yes,13,14,7,8,3,6,6,2,6,5,,,,,70,4,14.25
A1101016,VERNON HILLS MONTESSORI ACADEMY,2,3,21 W HAWTHORN PKWY,VERNON HILLS,IL,60061,LAKE,8479180342,205,7.5,No,12,2,,,,,,,,,,,,,14,3.8,0.52
A9302905,VICTORY CHRISTIAN ACADEMY,3,17,1719 BROADWAY ST,MOUNT VERNON,IL,62864,JEFFERSON,6182410427,162,7,Yes,,3,,,1,,2,2,1,3,6,4,5,3,30,3,10
AA001595,VILLA MONTESSORI SCHOOL,2,6,2100 48TH ST,MOLINE,IL,61265,ROCK ISLAND,3097647047,200,7,Yes,69,7,1,,,,,,,,,,,,77,2.4,3.33
A1370807,VILLAGE CHILDREN'S ACADEMY,2,4,4321 WILMETTE AVE,ROLLING MEADOWS,IL,60008,COOK,8479917900,160,6,No,65,11,,,,,,,,,,,,,76,1,11
A1390174,VINE ACADEMY,3,16,125 S VINE ST,HINSDALE,IL,60521,DUPAGE,6304235916,180,8,No,,2,1,8,3,6,12,6,5,10,2,1,1,,57,12.6,4.52
K9500246,VISION WAY CHRISTIAN SCHOOL,2,13,1124 N WEBSTER ST,TAYLORVILLE,IL,62568,CHRISTIAN,2178246722,168,6.5,Yes,44,19,23,21,23,24,21,14,4,5,,,,,198,20.9,7.36
02188340,VISITATION CATHOLIC SCHOOL,2,13,900 W GARFIELD BLVD,CHICAGO,IL,60609,COOK,7733735200,180,7,Yes,18,13,11,14,14,14,11,7,11,18,,,,,131,13.3,8.49
00346978,VISITATION CATHOLIC SCHOOL,2,13,107 S LEXINGTON AVE,KEWANEE,IL,61443,HENRY,3098567451,177,7,Yes,29,15,12,20,17,11,13,13,7,5,,,,,142,8.5,13.29
00346005,VISITATION SCHOOL,2,13,851 S YORK ST,ELMHURST,IL,60126,DUPAGE,6308344931,176,7,Yes,48,44,38,39,44,24,47,50,40,49,,,,,423,24.3,15.43
00353974,WALTER LAWSON CHILDRENS HOME,1,1,1820 WALTER LAWSON DR,LOVES PARK,IL,61111,WINNEBAGO,8156336636,208,5.5,No,,,,,,,,,,,,,,,34,5,6.8
BB000532,WEE CARE NURSERY SCHOOL,2,3,1845 E 79TH ST,CHICAGO,IL,60649,COOK,7732214442,240,8,Yes,33,7,,,,,,,,,,,,,40,1.4,5
K9302100,WEST SUBURBAN MONTESSORI SCHOOL,2,10,1039 S E AVE,OAK PARK,IL,60304,COOK,7088482662,176,6.5,No,67,14,10,6,8,,3,,,,,,,,108,4,10.25
BB060709,WESTCHESTER CHRISTIAN SCHOOL,2,17,10600 W CERMAK RD,WESTCHESTER,IL,60154,COOK,7085623040,172,6.5,No,4,3,1,1,3,1,1,2,3,2,3,3,7,1,35,5.1,6.07
00354082,WESTFAIR CHRISTIAN ACADEMY,2,17,14 CLARKE DR,JACKSONVILLE,IL,62650,MORGAN,2172437100,168,6.25,Yes,33,4,11,12,8,8,6,6,4,8,8,11,5,5,129,9.3,10.32
00351944,WESTLAKE CHRISTIAN ACADEMY,2,17,275 S LAKE ST,GRAYSLAKE,IL,60030,LAKE,8475486209,178,6,Yes,31,12,14,13,17,14,16,12,15,17,12,11,17,13,214,18.8,9.73
A9102592,WESTMINSTER CHRISTIAN SCHOOL,2,17,2700 W HIGHLAND AVE,ELGIN,IL,60124,KANE,8476950310,174,6,Yes,25,14,14,19,13,23,21,16,30,23,27,33,40,41,339,34,9.23
A0700881,WHEATLAND SALEM CHRISTIAN ACADEMY,2,3,1852 95TH ST,NAPERVILLE,IL,60564,WILL,6309047035,135,5,No,95,6,,,,,,,,,,,,,101,1,6
00350496,WHEATON ACADEMY,14,17,900 PRINCE CROSSING RD,WEST CHICAGO,IL,60185,DUPAGE,6305627500,173,6,Yes,,,,,,,,,,,158,164,172,166,660,45.5,14.5
01647817,WHEATON CHRISTIAN GRAMMAR SCHOOL,3,13,1N350 TAYLOR DR,WINFIELD,IL,60190,DUPAGE,6306681385,175,5.76,Yes,,41,46,38,55,52,65,64,80,80,,,,,521,36.6,14.23
AA000974,WHEATON MONTESSORI SCHOOL,2,13,1980 N GARY AVE,WHEATON,IL,60187,DUPAGE,6306535100,176,8,No,61,24,12,11,10,9,10,8,6,4,,,,,155,13,7.23
A0700882,WILSON MONTESSORI ACADEMY,2,3,136 W VALLETTE ST STE 8,ELMHURST,IL,60126,DUPAGE,6302795300,178,6.25,No,65,15,,,,,,,,,,,,,80,3.9,3.84
A9501720,WONDER MONTESSORI SCHOOL,2,8,5644 N PULASKI RD,CHICAGO,IL,60646,COOK,7735091296,220,,No,56,3,6,2,2,,,,,,,,,,69,4.1,3.17
A0901491,WORD OF GOD CHRISTIAN ACADEMY,3,17,800 N 18TH AVE,MELROSE PARK,IL,60160,COOK,7083444995,179,6.5,Yes,,4,3,,7,1,4,1,1,,1,4,1,1,28,5.9,4.74
A1701660,YACHAD KIDS ACADEMY,2,3,701 W APTAKISIC RD,BUFFALO GROVE,IL,60089,LAKE,8476345600,190,8,Yes,13,19,,,,,,,,,,,,,32,3,6.33
BB060784,YESHIVAS MEOR HATORAH OF CHICAGO,14,17,3635 W DEVON AVE,CHICAGO,IL,60659,COOK,7734650419,182,10.75,No,,,,,,,,,,,13,14,10,8,45,7.6,5.92
AA001700,YESHIVAS TIFERES TZVI,3,13,6122 N CALIFORNIA AVE,CHICAGO,IL,60659,COOK,7739736150,209,7.25,Yes,,59,57,52,67,39,57,36,37,46,,,,,450,64.6,6.96
A1701662,YORKVILLE CHRISITAN HIGH SCHOOL,14,17,1213 S BRIDGE ST,YORKVILLE,IL,60560,KENDALL,6307087927,180,7.25,No,,,,,,,,,,,13,12,12,5,42,6.4,6.56
A1390181,YOUTHBUILD MCLEAN COUNTY ACADEMY,16,17,"360 WYLIE DR, STE 305",NORMAL,IL,61761,MCLEAN,3094543898,206,7,Yes,,,,,,,,,,,,,9,1,11,3,3.66
A0901493,ZION BUDS OF PROMISE CHRISTIAN ACADEMY,2,11,PO BOX 413,SOUTH HOLLAND,IL,60473,COOK,7083317337,172,6.5,No,25,6,5,3,5,3,1,3,,,,,,,51,5.4,4.81
A9901815,ZION LUTHERAN EARLY CHILDHOOD CENTER,2,3,17100 69TH AVE,TINLEY PARK,IL,60477,COOK,7085321656,165,5,No,43,10,,,,,,,,,,,,,53,1,10
00350146,ZION LUTHERAN SCHOOL,2,13,1301 N STATE ST,LITCHFIELD,IL,62056,MONTGOMERY,2173243166,176,5.75,Yes,28,12,14,16,16,12,13,13,10,8,,,,,142,9.6,11.87
00350168,ZION LUTHERAN SCHOOL,2,13,220 W HENRY ST,STAUNTON,IL,62088,MACOUPIN,6186353060,180,7,Yes,52,15,11,5,6,9,13,9,5,6,,,,,131,6,13.16
00349593,ZION LUTHERAN SCHOOL,2,13,408 JACKSON ST,MARENGO,IL,60152,MCHENRY,8155685156,176,6.75,Yes,199,,23,24,24,19,32,20,25,32,,,,,398,12.6,15.79
00351525,ZION LUTHERAN SCHOOL,2,13,PO BOX 369,BEECHER,IL,60401,WILL,7089462272,178,6.75,Yes,25,3,7,8,5,9,4,8,3,6,,,,,78,6.1,8.68
00351376,ZION LUTHERAN SCHOOL,2,13,1810 MCCLINTOCK AVE,BELLEVILLE,IL,62221,ST. CLAIR,6182340275,173,5.5,Yes,61,30,28,23,34,23,30,28,22,21,,,,,300,16.3,14.66
00351354,ZION LUTHERAN SCHOOL,2,13,625 CHURCH DR,BETHALTO,IL,62010,MADISON,6183775507,176,7,Yes,138,23,14,19,11,14,16,9,13,9,,,,,266,10.5,12.19
00352132,ZION LUTHERAN SCHOOL,2,13,1600 WOODLAWN RD,LINCOLN,IL,62656,LOGAN,2177323977,172,6.75,Yes,14,8,13,11,7,2,11,11,4,8,,,,,89,6.8,11.02
A0301412,ZION LUTHERAN SCHOOL & PRESCHOOL,2,3,4206 W ELM ST,MCHENRY,IL,60050,MCHENRY,8153854488,180,6,No,14,15,,,,,,,,,,,,,29,1,15
